"","validated_id","current_symbol"
"3898","FBgn0085753","28SrRNA-Ψ:CR40596"
"3899","FBgn0085813","18SrRNA-Ψ:CR41602"
"3900","FBgn0086251","del"
"3901","FBgn0086346","ALiX"
"3902","FBgn0086347","Myo31DF"
"3903","FBgn0086348","se"
"3904","FBgn0086357","Sec61α"
"3905","FBgn0086358","Tab2"
"3906","FBgn0086365","Orct2"
"3907","FBgn0086372","lap"
"3908","FBgn0086442","mib2"
"3909","FBgn0086443","AsnRS"
"3910","FBgn0086450","su(r)"
"3911","FBgn0086451","Heatr1"
"3912","FBgn0086472","RpS25"
"3913","FBgn0086532","Spt-I"
"3914","FBgn0086558","Ubi-p5E"
"3915","FBgn0086611","Lcp65Ag3"
"3916","FBgn0086656","shrb"
"3917","FBgn0086673","CG13272"
"3918","FBgn0086675","fne"
"3919","FBgn0086677","jeb"
"3920","FBgn0086679","p"
"3921","FBgn0086687","Desat1"
"3922","FBgn0086690","Plp"
"3923","FBgn0086693","iav"
"3924","FBgn0086694","Bre1"
"3925","FBgn0086704","stops"
"3926","FBgn0086706","pix"
"3927","FBgn0086707","ncm"
"3928","FBgn0086708","stv"
"3929","FBgn0086710","RpL30"
"3930","FBgn0086711","mol"
"3931","FBgn0086757","Golgin97"
"3932","FBgn0086758","chinmo"
"3933","FBgn0086768","Pcmt"
"3934","FBgn0086778","nAChRα7"
"3935","FBgn0086784","stmA"
"3936","FBgn0086904","Nacα"
"3937","FBgn0086906","sls"
"3938","FBgn0086909","Hykk"
"3939","FBgn0086912","mbm"
"3940","FBgn0086913","Rab26"
"3941","FBgn0086915","Mst77F"
"3942","FBgn0086917","spok"
"3943","FBgn0087005","rtp"
"3944","FBgn0087011","CG41520"
"3945","FBgn0087012","5-HT2A"
"3946","FBgn0087035","AGO2"
"3947","FBgn0243486","rdo"
"3948","FBgn0243512","puc"
"3949","FBgn0243513","cnir"
"3950","FBgn0243516","Vrp1"
"3951","FBgn0250732","gfzf"
"3952","FBgn0250757","kumpel"
"3953","FBgn0250791","αSnap"
"3954","FBgn0250816","AGO3"
"3955","FBgn0250819","CG33521"
"3956","FBgn0250822","CG34222"
"3957","FBgn0250830","CG12547"
"3958","FBgn0250835","CG15394"
"3959","FBgn0250837","dUTPase"
"3960","FBgn0250838","roh"
"3961","FBgn0250839","Jhbp2"
"3962","FBgn0250851","CG33981"
"3963","FBgn0250862","CG42237"
"3964","FBgn0250868","CG42239"
"3965","FBgn0250907","Cht10"
"3966","FBgn0250908","beat-VII"
"3967","FBgn0259108","futsch"
"3968","FBgn0259110","mmd"
"3969","FBgn0259111","Ndae1"
"3970","FBgn0259143","CG42258"
"3971","FBgn0259145","CG42260"
"3972","FBgn0259146","fid"
"3973","FBgn0259150","OtopLc"
"3974","FBgn0259151","CG42266"
"3975","FBgn0259163","CG42268"
"3976","FBgn0259164","CG42269"
"3977","FBgn0259170","α-Man-Ia"
"3978","FBgn0259174","Nedd4"
"3979","FBgn0259175","ome"
"3980","FBgn0259176","bun"
"3981","FBgn0259178","5PtaseI"
"3982","FBgn0259196","CG42300"
"3983","FBgn0259202","CG42306"
"3984","FBgn0259209","Mlp60A"
"3985","FBgn0259212","cno"
"3986","FBgn0259214","PMCA"
"3987","FBgn0259219","CG42319"
"3988","FBgn0259221","ATP8A"
"3989","FBgn0259222","CG42322"
"3990","FBgn0259226","CG42326"
"3991","FBgn0259227","CG42327"
"3992","FBgn0259229","CG42329"
"3993","FBgn0259236","comm3"
"3994","FBgn0259239","CG42337"
"3995","FBgn0259241","vex"
"3996","FBgn0259242","CG42340"
"3997","FBgn0259243","Pka-R1"
"3998","FBgn0259244","CG42342"
"3999","FBgn0259245","DIP-β"
"4000","FBgn0259246","brp"
"4001","FBgn0259481","Mob2"
"4002","FBgn0259677","CG42346"
"4003","FBgn0287828","Pkcδ"
"4004","FBgn0259682","Jabba"
"4005","FBgn0259707","CG42361"
"4006","FBgn0259711","CG42365"
"4007","FBgn0259713","CG42367"
"4008","FBgn0259721","CG42375"
"4009","FBgn0259735","mtgo"
"4010","FBgn0259736","CG42390"
"4011","FBgn0259745","wech"
"4012","FBgn0259821","CG42402"
"4013","FBgn0287724","Ca-β"
"4014","FBgn0259823","CG42404"
"4015","FBgn0259834","out"
"4016","FBgn0259918","inaF-B"
"4017","FBgn0259923","Septin4"
"4018","FBgn0259927","CG42450"
"4019","FBgn0259937","Nop60B"
"4020","FBgn0259938","cwo"
"4021","FBgn0259977","Tdc1"
"4022","FBgn0259978","vlc"
"4023","FBgn0259989","CG42486"
"4024","FBgn0259991","CG42488"
"4025","FBgn0259994","OtopLa"
"4026","FBgn0260003","Dys"
"4027","FBgn0260005","wtrw"
"4028","FBgn0260006","drd"
"4029","FBgn0260008","UQCR-11"
"4030","FBgn0260011","NimC4"
"4031","FBgn0260027","CG42495"
"4032","FBgn0260049","flr"
"4033","FBgn0260228","CG42502"
"4034","FBgn0260233","CG42507"
"4035","FBgn0260388","CG42514"
"4036","FBgn0260397","Su(var)3-3"
"4037","FBgn0260400","elav"
"4038","FBgn0260439","Pp2A-29B"
"4039","FBgn0260442","rhea"
"4040","FBgn0260444","Not10"
"4041","FBgn0260446","GABA-B-R1"
"4042","FBgn0260461","Rcd7"
"4043","FBgn0260462","CtsF"
"4044","FBgn0260470","SP555"
"4045","FBgn0260479","CG31904"
"4046","FBgn0260484","HIP"
"4047","FBgn0260486","Ziz"
"4048","FBgn0260499","qvr"
"4049","FBgn0260632","dl"
"4050","FBgn0260634","eIF4G2"
"4051","FBgn0260635","Diap1"
"4052","FBgn0260648","Rrp40"
"4053","FBgn0260653","serp"
"4054","FBgn0260657","CG42540"
"4055","FBgn0260659","CG42542"
"4056","FBgn0260660","Mp"
"4057","FBgn0260718","CR42545"
"4058","FBgn0260719","CR42546"
"4059","FBgn0260742","CG12213"
"4060","FBgn0260743","GC1"
"4061","FBgn0260746","Ect3"
"4062","FBgn0260747","Chchd2"
"4063","FBgn0260748","CG5004"
"4064","FBgn0260753","Pdfr"
"4065","FBgn0260755","CG42553"
"4066","FBgn0260761","CG42559"
"4067","FBgn0260763","CG42561"
"4068","FBgn0260768","CG42566"
"4069","FBgn0260780","wisp"
"4070","FBgn0260793","2mit"
"4071","FBgn0260795","NaPi-III"
"4072","FBgn0260799","p120ctn"
"4073","FBgn0260817","gkt"
"4074","FBgn0260855","Sec22"
"4075","FBgn0260857","Bet1"
"4076","FBgn0260859","Bet3"
"4077","FBgn0260862","Vti1a"
"4078","FBgn0260874","Ir76a"
"4079","FBgn0260933","rempA"
"4080","FBgn0260936","scny"
"4081","FBgn0260940","lsn"
"4082","FBgn0260941","app"
"4083","FBgn0260943","Rbp6"
"4084","FBgn0260959","MCPH1"
"4085","FBgn0260962","pic"
"4086","FBgn0260964","Vmat"
"4087","FBgn0260965","CG42588"
"4088","FBgn0260985","RfC4"
"4089","FBgn0260995","dpr21"
"4090","FBgn0261041","stj"
"4091","FBgn0261049","Vps45"
"4092","FBgn0261053","Cad86C"
"4093","FBgn0261068","LSm7"
"4094","FBgn0261085","Syt12"
"4095","FBgn0261086","Syt14"
"4096","FBgn0261108","Atg13"
"4097","FBgn0261112","APP-BP1"
"4098","FBgn0261113","Xrp1"
"4099","FBgn0261258","rgn"
"4100","FBgn0261260","mgl"
"4101","FBgn0261274","Ero1L"
"4102","FBgn0261276","Opa1"
"4103","FBgn0261278","grp"
"4104","FBgn0261283","SREBP"
"4105","FBgn0261285","Ppcs"
"4106","FBgn0261341","verm"
"4107","FBgn0261386","Gpa2"
"4108","FBgn0261394","Prosα3"
"4109","FBgn0261396","Rpn3"
"4110","FBgn0261402","Ir75b"
"4111","FBgn0261403","sxc"
"4112","FBgn0261436","DhpD"
"4113","FBgn0261437","CSN8"
"4114","FBgn0261445","sgl"
"4115","FBgn0261446","CG13377"
"4116","FBgn0261456","hpo"
"4117","FBgn0261458","capt"
"4118","FBgn0261461","RhoGAP18B"
"4119","FBgn0261479","nero"
"4120","FBgn0261505","CR42653"
"4121","FBgn0261509","haf"
"4122","FBgn0261532","cdm"
"4123","FBgn0261534","l(2)34Fc"
"4124","FBgn0261545","CG42663"
"4125","FBgn0261549","rdgA"
"4126","FBgn0261552","ps"
"4127","FBgn0261555","CG42673"
"4128","FBgn0261560","Thor"
"4129","FBgn0261561","CG42675"
"4130","FBgn0261563","wb"
"4131","FBgn0261564","ReepA"
"4132","FBgn0261565","Lmpt"
"4133","FBgn0261574","kug"
"4134","FBgn0261584","CG42694"
"4135","FBgn0261592","RpS6"
"4136","FBgn0261596","RpS24"
"4137","FBgn0261597","RpS26"
"4138","FBgn0261599","RpS29"
"4139","FBgn0261602","RpL8"
"4140","FBgn0261608","RpL37A"
"4141","FBgn0261609","eIF2α"
"4142","FBgn0261610","Cep162"
"4143","FBgn0261611","CG42700"
"4144","FBgn0261618","larp"
"4145","FBgn0261625","Gls"
"4146","FBgn0261673","nemy"
"4147","FBgn0261674","CG42709"
"4148","FBgn0261679","CG42726"
"4149","FBgn0261698","SLO2"
"4150","FBgn0261705","CG42741"
"4151","FBgn0261714","Cpn"
"4152","FBgn0261722","fwe"
"4153","FBgn0261794","kcc"
"4154","FBgn0261800","LanB1"
"4155","FBgn0261802","CG42748"
"4156","FBgn0261804","CG42750"
"4157","FBgn0261805","CG42751"
"4158","FBgn0261808","cu"
"4159","FBgn0261832","CG42764"
"4160","FBgn0261836","Msp300"
"4161","FBgn0261859","CG42788"
"4162","FBgn0261873","sdt"
"4163","FBgn0261928","CG42795"
"4164","FBgn0261929","5-HT2B"
"4165","FBgn0261952","srw"
"4166","FBgn0261955","Cs1"
"4167","FBgn0261975","CG42806"
"4168","FBgn0261983","l(2)gd1"
"4169","FBgn0261984","Ire1"
"4170","FBgn0261989","CG42807"
"4171","FBgn0261990","CG42808"
"4172","FBgn0262003","CG42821"
"4173","FBgn0262004","CG42822"
"4174","FBgn0262018","CadN2"
"4175","FBgn0262035","CG42846"
"4176","FBgn0262057","Spn77Ba"
"4177","FBgn0262103","Sik3"
"4178","FBgn0262115","CG17683"
"4179","FBgn0262116","RNASEK"
"4180","FBgn0262123","l(2)41Ab"
"4181","FBgn0262126","Sec24CD"
"4182","FBgn0262141","CG42867"
"4183","FBgn0262146","MtnE"
"4184","FBgn0262160","CG9932"
"4185","FBgn0262167","ana1"
"4186","FBgn0262353","CG43051"
"4187","FBgn0262475","bru2"
"4188","FBgn0262476","CG43066"
"4189","FBgn0262477","FoxP"
"4190","FBgn0262481","CG43071"
"4191","FBgn0262483","Rbp"
"4192","FBgn0262508","CG43078"
"4193","FBgn0262509","nrm"
"4194","FBgn0287825","Vha44"
"4195","FBgn0262512","Vha14-1"
"4196","FBgn0262516","Trpml"
"4197","FBgn0262517","Ltn1"
"4198","FBgn0262524","ver"
"4199","FBgn0262532","CR43086"
"4200","FBgn0262533","CR43087"
"4201","FBgn0262538","CG43092"
"4202","FBgn0262539","CG43093"
"4203","FBgn0262540","CG43094"
"4204","FBgn0262560","wcd"
"4205","FBgn0262562","CG43102"
"4206","FBgn0262563","CG43103"
"4207","FBgn0262574","CG43114"
"4208","FBgn0262582","cic"
"4209","FBgn0262593","Shab"
"4210","FBgn0262598","mtsh"
"4211","FBgn0262599","SmydA-3"
"4212","FBgn0262601","SmB"
"4213","FBgn0262619","DNAlig1"
"4214","FBgn0262636","dati"
"4215","FBgn0262656","Myc"
"4216","FBgn0262717","Skel"
"4217","FBgn0262721","CG43165"
"4218","FBgn0262730","dtn"
"4219","FBgn0262733","Src64B"
"4220","FBgn0262737","mub"
"4221","FBgn0262738","norpA"
"4222","FBgn0262740","Evi5"
"4223","FBgn0262743","Fs(2)Ket"
"4224","FBgn0262782","Mdh1"
"4225","FBgn0262794","CG43175"
"4226","FBgn0262801","twr"
"4227","FBgn0262808","CG43179"
"4228","FBgn0262820","CG43191"
"4229","FBgn0262823","hemo"
"4230","FBgn0262838","BomT1"
"4231","FBgn0262858","MtnF"
"4232","FBgn0262867","Ptr"
"4233","FBgn0262871","lute"
"4234","FBgn0262872","milt"
"4235","FBgn0262881","Mtkl"
"4236","FBgn0262952","mt:ND4"
"4237","FBgn0262954","Polr2K"
"4238","FBgn0262975","cnc"
"4239","FBgn0262976","lawc"
"4240","FBgn0263006","SERCA"
"4241","FBgn0263027","CG43322"
"4242","FBgn0263029","CG43324"
"4243","FBgn0263050","CG43345"
"4244","FBgn0263051","CG43346"
"4245","FBgn0263083","CG43351"
"4246","FBgn0263106","DnaJ-1"
"4247","FBgn0263110","CG43367"
"4248","FBgn0263111","cac"
"4249","FBgn0263116","5-HT1B"
"4250","FBgn0288888","tx"
"4251","FBgn0263132","Cht6"
"4252","FBgn0263133","mEFG1"
"4253","FBgn0263143","vret"
"4254","FBgn0263198","Acn"
"4255","FBgn0263216","CG43386"
"4256","FBgn0263219","Dscam4"
"4257","FBgn0263220","Hk"
"4258","FBgn0263236","SP1029"
"4259","FBgn0263240","Coop"
"4260","FBgn0263241","Mocs1"
"4261","FBgn0263257","Cngl"
"4262","FBgn0263316","Mrp4"
"4263","FBgn0263346","smash"
"4264","FBgn0263351","AP-2μ"
"4265","FBgn0263352","Unr"
"4266","FBgn0263353","CG11000"
"4267","FBgn0263354","CG42784"
"4268","FBgn0263391","hts"
"4269","FBgn0263395","hppy"
"4270","FBgn0263397","Ih"
"4271","FBgn0263456","nwk"
"4272","FBgn0263510","nclb"
"4273","FBgn0263593","Lpin"
"4274","FBgn0263594","lost"
"4275","FBgn0263599","Brr2"
"4276","FBgn0263600","PolD1"
"4277","FBgn0263607","l(3)72Dp"
"4278","FBgn0263608","l(3)72Dr"
"4279","FBgn0263740","eIF2γ"
"4280","FBgn0263746","CR43671"
"4281","FBgn0263747","CG43672"
"4282","FBgn0263750","CG43675"
"4283","FBgn0263755","Su(var)3-9"
"4284","FBgn0263773","fok"
"4285","FBgn0263780","CG17684"
"4286","FBgn0263830","CG40486"
"4287","FBgn0263831","Gen"
"4288","FBgn0263832","Rcd5"
"4289","FBgn0263846","CG43707"
"4290","FBgn0263911","COX8"
"4291","FBgn0263930","dally"
"4292","FBgn0263968","nonC"
"4293","FBgn0263973","jv"
"4294","FBgn0263986","cd"
"4295","FBgn0263994","CG43737"
"4296","FBgn0263997","CG43740"
"4297","FBgn0264001","bru3"
"4298","FBgn0264002","MsR2"
"4299","FBgn0264078","Flo2"
"4300","FBgn0264089","sli"
"4301","FBgn0264272","mwh"
"4302","FBgn0264273","Sema2b"
"4303","FBgn0264291","Det"
"4304","FBgn0264307","orb2"
"4305","FBgn0264308","hbt"
"4306","FBgn0264357","SNF4Aγ"
"4307","FBgn0264386","Ca-α1T"
"4308","FBgn0264489","CG43897"
"4309","FBgn0264493","rdx"
"4310","FBgn0264494","CG17646"
"4311","FBgn0264502","CG43901"
"4312","FBgn0264503","CG43902"
"4313","FBgn0264541","CG43920"
"4314","FBgn0264561","Glg1"
"4315","FBgn0264574","Glut1"
"4316","FBgn0264606","Fife"
"4317","FBgn0264607","CaMKII"
"4318","FBgn0264695","Mhc"
"4319","FBgn0264707","RhoGEF3"
"4320","FBgn0264711","CG43980"
"4321","FBgn0264743","CG44001"
"4322","FBgn0264744","CG44002"
"4323","FBgn0264750","CG44008"
"4324","FBgn0264776","CG44014"
"4325","FBgn0264832","CG44040"
"4326","FBgn0264848","vih"
"4327","FBgn0264855","AP-2α"
"4328","FBgn0264895","RapGAP1"
"4329","FBgn0264907","CG44098"
"4330","FBgn0264908","pHCl-1"
"4331","FBgn0264922","Sumo"
"4332","FBgn0264953","Piezo"
"4333","FBgn0264954","fd3F"
"4334","FBgn0264962","Pcf11"
"4335","FBgn0264979","CG4267"
"4336","FBgn0264990","CG44141"
"4337","FBgn0265042","Irk1"
"4338","FBgn0265045","Strn-Mlck"
"4339","FBgn0265048","cv-d"
"4340","FBgn0265052","St3"
"4341","FBgn0265083","CG44194"
"4342","FBgn0265084","CG44195"
"4343","FBgn0265101","Sgt1"
"4344","FBgn0265137","Spn42Da"
"4345","FBgn0265177","CG44242"
"4346","FBgn0265180","CG44245"
"4347","FBgn0265191","Gyg"
"4348","FBgn0265262","Vha68-1"
"4349","FBgn0265266","CG13639"
"4350","FBgn0265297","pAbp"
"4351","FBgn0265313","CG44286"
"4352","FBgn0265413","CG44325"
"4353","FBgn0265416","Neto"
"4354","FBgn0265487","mbl"
"4355","FBgn0265512","mlt"
"4356","FBgn0265541","CR44391"
"4357","FBgn0265575","yin"
"4358","FBgn0265577","IBIN"
"4359","FBgn0265595","CG44422"
"4360","FBgn0265597","rsh"
"4361","FBgn0265598","Bx"
"4362","FBgn0265605","Ric"
"4363","FBgn0265607","beat-IIIa"
"4364","FBgn0265630","sno"
"4365","FBgn0265726","Nna1"
"4366","FBgn0265762","CG44569"
"4367","FBgn0265767","zyd"
"4368","FBgn0265784","CrebB"
"4369","FBgn0265935","coro"
"4370","FBgn0265959","rdgC"
"4371","FBgn0288310","mv"
"4372","FBgn0265991","Zasp52"
"4373","FBgn0265998","Doa"
"4374","FBgn0266000","CG44774"
"4375","FBgn0266019","rudhira"
"4376","FBgn0266064","Glys"
"4377","FBgn0266084","Fhos"
"4378","FBgn0266101","CG44838"
"4379","FBgn0266124","ghi"
"4380","FBgn0266171","pre-mod(mdg4)-AB"
"4381","FBgn0266195","Tgs1"
"4382","FBgn0266268","FeCH"
"4383","FBgn0266284","Ns3"
"4384","FBgn0266347","nAChRα4"
"4385","FBgn0266354","CG45002"
"4386","FBgn0266369","Mtp"
"4387","FBgn0266405","CG45045"
"4388","FBgn0266409","CG45049"
"4389","FBgn0266411","sima"
"4390","FBgn0266417","ringer"
"4391","FBgn0266418","wake"
"4392","FBgn0266420","Ote"
"4393","FBgn0288833","RPA3"
"4394","FBgn0266429","AstA-R1"
"4395","FBgn0266438","PIG-Z"
"4396","FBgn0266448","CG45078"
"4397","FBgn0266450","Kr-h1"
"4398","FBgn0266489","CG45088"
"4399","FBgn0266518","Dpit47"
"4400","FBgn0266521","stai"
"4401","FBgn0266525","CG45092"
"4402","FBgn0266570","NO66"
"4403","FBgn0266579","tau"
"4404","FBgn0266581","pit"
"4405","FBgn0266582","ND-30"
"4406","FBgn0266599","Hsc70-4"
"4407","FBgn0266667","Exo70"
"4408","FBgn0266668","Exo84"
"4409","FBgn0266669","Sec3"
"4410","FBgn0266672","Sec8"
"4411","FBgn0266673","Sec10"
"4412","FBgn0266674","Sec15"
"4413","FBgn0266710","hog"
"4414","FBgn0266711","EloC"
"4415","FBgn0266717","Bruce"
"4416","FBgn0266719","stac"
"4417","FBgn0266721","γSnap2"
"4418","FBgn0266758","Esyt2"
"4419","FBgn0266801","CG45263"
"4420","FBgn0266811","CG45273"
"4421","FBgn0266918","CG32486"
"4422","FBgn0267001","Ten-a"
"4423","FBgn0267002","unc-104"
"4424","FBgn0267252","Gγ30A"
"4425","FBgn0267253","CG32700"
"4426","FBgn0267326","Ntl"
"4427","FBgn0267351","Topors"
"4428","FBgn0267376","SelR"
"4429","FBgn0267408","AOX1"
"4430","FBgn0267428","DIP-λ"
"4431","FBgn0267429","lovit"
"4432","FBgn0267431","Myo81F"
"4433","FBgn0267435","chp"
"4434","FBgn0267511","28SrRNA-Ψ:CR45851"
"4435","FBgn0267515","28SrRNA-Ψ:CR45855"
"4436","FBgn0267519","28SrRNA-Ψ:CR45859"
"4437","FBgn0267521","18SrRNA-Ψ:CR45861"
"4438","FBgn0267522","28SrRNA-Ψ:CR45862"
"4439","FBgn0287720","Pen"
"4440","FBgn0267791","HnRNP-K"
"4441","FBgn0267795","Frl"
"4442","FBgn0267824","PRAS40"
"4443","FBgn0267861","Maf1"
"4444","FBgn0267912","CanA-14F"
"4445","FBgn0267975","vib"
"4446","FBgn0267978","ap"
"4447","FBgn0268063","ltl"
"4448","FBgn0270926","AsnS"
"4449","FBgn0270928","VAChT"
"4450","FBgn0278604","dmt"
"4451","FBgn0283442","vas"
"4452","FBgn0283451","br"
"4453","FBgn0283461","Drs"
"4454","FBgn0288447","BaraA2"
"4455","FBgn0283469","Vps4"
"4456","FBgn0283471","wupA"
"4457","FBgn0283472","S6k"
"4458","FBgn0283477","SF2"
"4459","FBgn0283499","InR"
"4460","FBgn0283500","Sac1"
"4461","FBgn0283509","Phm"
"4462","FBgn0283510","Pal1"
"4463","FBgn0283531","Duox"
"4464","FBgn0283535","Vha26"
"4465","FBgn0283536","Vha13"
"4466","FBgn0283649","elgi"
"4467","FBgn0283658","Dlat"
"4468","FBgn0283680","IP3K2"
"4469","FBgn0283724","Girdin"
"4470","FBgn0283741","prage"
"4471","FBgn0284221","Sema5c"
"4472","FBgn0284230","CG46314"
"4473","FBgn0284236","CG46320"
"4474","FBgn0284244","l(2)k05911"
"4475","FBgn0284245","eEF1α1"
"4476","FBgn0284246","l(2)k09848"
"4477","FBgn0284247","ds"
"4478","FBgn0284248","Cyt-c-p"
"4479","FBgn0284251","l(2)05287"
"4480","FBgn0284252","Letm1"
"4481","FBgn0284253","LeuRS"
"4482","FBgn0284257","Ttd14"
"4483","FBgn0284408","trol"
"4484","FBgn0284435","tyn"
"4485","FBgn0284436","CCT8"
"4486","FBgn0285879","disco-r"
"4487","FBgn0285910","VhaAC39-1"
"4488","FBgn0285912","mah"
"4489","FBgn0285913","red"
"4490","FBgn0285925","Fas1"
"4491","FBgn0285944","para"
"4492","FBgn0285947","RpS10b"
"4493","FBgn0285948","RpL27A"
"4494","FBgn0285949","RpL31"
"4495","FBgn0285950","RpL19"
"4496","FBgn0285952","eEF5"
"4497","FBgn0285955","cv-c"
"4498","FBgn0285963","CG46339"
"4499","FBgn0286051","Rexo5"
"4500","FBgn0286071","AdamTS-A"
"4501","FBgn0286075","DNAlig3"
"4502","FBgn0286198","LKRSDH"
"4503","FBgn0286203","stw"
"4504","FBgn0286213","RpS12"
"4505","FBgn0286506","Mpi"
"4506","FBgn0286508","Had1"
"4507","FBgn0286516","aqz"
"4508","FBgn0286723","hll"
"4509","FBgn0286778","CG46385"
"4510","FBgn0286781","cass"
"4511","FBgn0286782","flz"
"4512","FBgn0286783","Etf-QO"
"4513","FBgn0286784","TER94"
"4514","FBgn0286785","scb"
"4515","FBgn0286786","hoip"
"4516","FBgn0286788","Orc1"
"4517","FBgn0286813","SRPK"
"4518","FBgn0286818","Pdi"
"4519","FBgn0286852","naz"
"4520","FBgn0286931","CG46428"
"4521","FBgn0287183","l(3)80Fg"
"4522","FBgn0287184","FASN3"
"4523","FBgn0287186","scro"
"4524","FBgn0287187","mRpS5"
"4525","FBgn0287209","Gfat1"
"4526","FBgn0287218","CG46448"
"4527","FBgn0287234","slf"
"4528","FBgn0287423","Nplp2"
"4529","FBgn0287454","Pa1"
"4530","FBgn0287478","Camta"
"4531","FBgn0287585","Pss"
"4532","FBgn0287592","CG46462"
"4533","FBgn0287597","CG46466"
